County,date,deaths
Madison,2020-03-23T00:00:00Z,0
Monroe,2020-03-23T00:00:00Z,2
Montgomery,2020-03-23T00:00:00Z,0
Nassau,2020-03-23T00:00:00Z,4
New York,2020-03-23T00:00:00Z,328
Niagara,2020-03-23T00:00:00Z,0
Oneida,2020-03-23T00:00:00Z,0
Onondaga,2020-03-23T00:00:00Z,0
Ontario,2020-03-23T00:00:00Z,0
Orange,2020-03-23T00:00:00Z,0
Orleans,2020-03-23T00:00:00Z,0
Oswego,2020-03-23T00:00:00Z,0
Otsego,2020-03-23T00:00:00Z,0
Putnam,2020-03-23T00:00:00Z,0
Queens,2020-03-23T00:00:00Z,0
Rensselaer,2020-03-23T00:00:00Z,0
Richmond,2020-03-23T00:00:00Z,0
Rockland,2020-03-23T00:00:00Z,1
St. Lawrence,2020-03-23T00:00:00Z,0
Saratoga,2020-03-23T00:00:00Z,0
Schenectady,2020-03-23T00:00:00Z,0
Schoharie,2020-03-23T00:00:00Z,0
Schuyler,2020-03-23T00:00:00Z,0
Seneca,2020-03-23T00:00:00Z,0
Steuben,2020-03-23T00:00:00Z,0
Suffolk,2020-03-23T00:00:00Z,13
Sullivan,2020-03-23T00:00:00Z,0
Tioga,2020-03-23T00:00:00Z,0
Tompkins,2020-03-23T00:00:00Z,0
Ulster,2020-03-23T00:00:00Z,0
Warren,2020-03-23T00:00:00Z,0
Washington,2020-03-23T00:00:00Z,0
Wayne,2020-03-23T00:00:00Z,0
Westchester,2020-03-23T00:00:00Z,0
Wyoming,2020-03-23T00:00:00Z,1
Yates,2020-03-23T00:00:00Z,0
Out of NY,2020-03-23T00:00:00Z,0
Unassigned,2020-03-23T00:00:00Z,36
New York State,2020-03-24T00:00:00Z,512
Albany,2020-03-24T00:00:00Z,0
Allegany,2020-03-24T00:00:00Z,0
Bronx,2020-03-24T00:00:00Z,0
Broome,2020-03-24T00:00:00Z,1
Cattaraugus,2020-03-24T00:00:00Z,0
Cayuga,2020-03-24T00:00:00Z,0
Chautauqua,2020-03-24T00:00:00Z,0
Chemung,2020-03-24T00:00:00Z,0
Chenango,2020-03-24T00:00:00Z,0
Clinton,2020-03-24T00:00:00Z,0
Columbia,2020-03-24T00:00:00Z,0
Cortland,2020-03-24T00:00:00Z,0
Delaware,2020-03-24T00:00:00Z,0
Dutchess,2020-03-24T00:00:00Z,1
Erie,2020-03-24T00:00:00Z,0
Essex,2020-03-24T00:00:00Z,0
Franklin,2020-03-24T00:00:00Z,0
Fulton,2020-03-24T00:00:00Z,0
Genesee,2020-03-24T00:00:00Z,0
Greene,2020-03-24T00:00:00Z,0
Hamilton,2020-03-24T00:00:00Z,0
Herkimer,2020-03-24T00:00:00Z,0
Jefferson,2020-03-24T00:00:00Z,0
Kings,2020-03-24T00:00:00Z,0
Lewis,2020-03-24T00:00:00Z,0
Livingston,2020-03-24T00:00:00Z,0
Madison,2020-03-24T00:00:00Z,1
Monroe,2020-03-24T00:00:00Z,3
Montgomery,2020-03-24T00:00:00Z,0
Nassau,2020-03-24T00:00:00Z,9
New York,2020-03-24T00:00:00Z,433
Niagara,2020-03-24T00:00:00Z,0
Oneida,2020-03-24T00:00:00Z,0
Onondaga,2020-03-24T00:00:00Z,1
Ontario,2020-03-24T00:00:00Z,0
Orange,2020-03-24T00:00:00Z,0
Orleans,2020-03-24T00:00:00Z,0
Oswego,2020-03-24T00:00:00Z,0
Otsego,2020-03-24T00:00:00Z,0
Putnam,2020-03-24T00:00:00Z,0
Queens,2020-03-24T00:00:00Z,0
Rensselaer,2020-03-24T00:00:00Z,0
Richmond,2020-03-24T00:00:00Z,0
Rockland,2020-03-24T00:00:00Z,5
St. Lawrence,2020-03-24T00:00:00Z,0
Saratoga,2020-03-24T00:00:00Z,0
Schenectady,2020-03-24T00:00:00Z,0
Schoharie,2020-03-24T00:00:00Z,0
Schuyler,2020-03-24T00:00:00Z,0
Seneca,2020-03-24T00:00:00Z,0
Steuben,2020-03-24T00:00:00Z,0
Suffolk,2020-03-24T00:00:00Z,17
Sullivan,2020-03-24T00:00:00Z,0
Tioga,2020-03-24T00:00:00Z,0
Tompkins,2020-03-24T00:00:00Z,0
Ulster,2020-03-24T00:00:00Z,0
Warren,2020-03-24T00:00:00Z,0
Washington,2020-03-24T00:00:00Z,0
Wayne,2020-03-24T00:00:00Z,0
Westchester,2020-03-24T00:00:00Z,1
Wyoming,2020-03-24T00:00:00Z,1
Yates,2020-03-24T00:00:00Z,0
Out of NY,2020-03-24T00:00:00Z,0
Unassigned,2020-03-24T00:00:00Z,39
New York State,2020-03-25T00:00:00Z,659
Albany,2020-03-25T00:00:00Z,0
Allegany,2020-03-25T00:00:00Z,0
Bronx,2020-03-25T00:00:00Z,0
Broome,2020-03-25T00:00:00Z,2
Cattaraugus,2020-03-25T00:00:00Z,0
Cayuga,2020-03-25T00:00:00Z,0
Chautauqua,2020-03-25T00:00:00Z,0
Chemung,2020-03-25T00:00:00Z,0
Chenango,2020-03-25T00:00:00Z,0
Clinton,2020-03-25T00:00:00Z,0
Columbia,2020-03-25T00:00:00Z,0
Cortland,2020-03-25T00:00:00Z,0
Delaware,2020-03-25T00:00:00Z,0
Dutchess,2020-03-25T00:00:00Z,1
Erie,2020-03-25T00:00:00Z,1
Essex,2020-03-25T00:00:00Z,0
Franklin,2020-03-25T00:00:00Z,0
Fulton,2020-03-25T00:00:00Z,0
Genesee,2020-03-25T00:00:00Z,0
Greene,2020-03-25T00:00:00Z,0
Hamilton,2020-03-25T00:00:00Z,0
Herkimer,2020-03-25T00:00:00Z,0
Jefferson,2020-03-25T00:00:00Z,0
Kings,2020-03-25T00:00:00Z,0
Lewis,2020-03-25T00:00:00Z,0
Livingston,2020-03-25T00:00:00Z,0
Madison,2020-03-25T00:00:00Z,1
Monroe,2020-03-25T00:00:00Z,3
Montgomery,2020-03-25T00:00:00Z,0
Nassau,2020-03-25T00:00:00Z,17
New York,2020-03-25T00:00:00Z,573
Niagara,2020-03-25T00:00:00Z,0
Oneida,2020-03-25T00:00:00Z,0
Onondaga,2020-03-25T00:00:00Z,1
Ontario,2020-03-25T00:00:00Z,0
Orange,2020-03-25T00:00:00Z,1
Orleans,2020-03-25T00:00:00Z,0
Oswego,2020-03-25T00:00:00Z,0
Otsego,2020-03-25T00:00:00Z,0
Putnam,2020-03-25T00:00:00Z,0
Queens,2020-03-25T00:00:00Z,0
Rensselaer,2020-03-25T00:00:00Z,0
Richmond,2020-03-25T00:00:00Z,0
Rockland,2020-03-25T00:00:00Z,5
St. Lawrence,2020-03-25T00:00:00Z,0
Saratoga,2020-03-25T00:00:00Z,0
Schenectady,2020-03-25T00:00:00Z,1
Schoharie,2020-03-25T00:00:00Z,0
Schuyler,2020-03-25T00:00:00Z,0
Seneca,2020-03-25T00:00:00Z,0
Steuben,2020-03-25T00:00:00Z,0
Suffolk,2020-03-25T00:00:00Z,20
Sullivan,2020-03-25T00:00:00Z,0
Tioga,2020-03-25T00:00:00Z,0
Tompkins,2020-03-25T00:00:00Z,0
Ulster,2020-03-25T00:00:00Z,0
Warren,2020-03-25T00:00:00Z,0
Washington,2020-03-25T00:00:00Z,0
Wayne,2020-03-25T00:00:00Z,0
Westchester,2020-03-25T00:00:00Z,1
Wyoming,2020-03-25T00:00:00Z,1
Yates,2020-03-25T00:00:00Z,0
Out of NY,2020-03-25T00:00:00Z,0
Unassigned,2020-03-25T00:00:00Z,31
New York State,2020-03-26T00:00:00Z,902
Albany,2020-03-26T00:00:00Z,0
Allegany,2020-03-26T00:00:00Z,0
Bronx,2020-03-26T00:00:00Z,0
Broome,2020-03-26T00:00:00Z,2
Cattaraugus,2020-03-26T00:00:00Z,0
Cayuga,2020-03-26T00:00:00Z,0
Chautauqua,2020-03-26T00:00:00Z,0
Chemung,2020-03-26T00:00:00Z,0
Chenango,2020-03-26T00:00:00Z,0
Clinton,2020-03-26T00:00:00Z,0
Columbia,2020-03-26T00:00:00Z,0
Cortland,2020-03-26T00:00:00Z,0
Delaware,2020-03-26T00:00:00Z,0
Dutchess,2020-03-26T00:00:00Z,1
Erie,2020-03-26T00:00:00Z,2
Essex,2020-03-26T00:00:00Z,0
Franklin,2020-03-26T00:00:00Z,0
Fulton,2020-03-26T00:00:00Z,0
Genesee,2020-03-26T00:00:00Z,0
Greene,2020-03-26T00:00:00Z,0
Hamilton,2020-03-26T00:00:00Z,0
Herkimer,2020-03-26T00:00:00Z,0
Jefferson,2020-03-26T00:00:00Z,0
Kings,2020-03-26T00:00:00Z,0
Lewis,2020-03-26T00:00:00Z,0
Livingston,2020-03-26T00:00:00Z,0
Madison,2020-03-26T00:00:00Z,1
Monroe,2020-03-26T00:00:00Z,4
Montgomery,2020-03-26T00:00:00Z,0
Nassau,2020-03-26T00:00:00Z,17
New York,2020-03-26T00:00:00Z,798
Niagara,2020-03-26T00:00:00Z,0
Oneida,2020-03-26T00:00:00Z,0
Onondaga,2020-03-26T00:00:00Z,1
Ontario,2020-03-26T00:00:00Z,0
Orange,2020-03-26T00:00:00Z,1
Orleans,2020-03-26T00:00:00Z,0
Oswego,2020-03-26T00:00:00Z,0
Otsego,2020-03-26T00:00:00Z,0
Putnam,2020-03-26T00:00:00Z,0
Queens,2020-03-26T00:00:00Z,0
Rensselaer,2020-03-26T00:00:00Z,0
Richmond,2020-03-26T00:00:00Z,0
Rockland,2020-03-26T00:00:00Z,5
St. Lawrence,2020-03-26T00:00:00Z,0
Saratoga,2020-03-26T00:00:00Z,0
Schenectady,2020-03-26T00:00:00Z,1
Schoharie,2020-03-26T00:00:00Z,0
Schuyler,2020-03-26T00:00:00Z,0
Seneca,2020-03-26T00:00:00Z,0
Steuben,2020-03-26T00:00:00Z,0
Suffolk,2020-03-26T00:00:00Z,22
Sullivan,2020-03-26T00:00:00Z,0
Tioga,2020-03-26T00:00:00Z,0
Tompkins,2020-03-26T00:00:00Z,0
Ulster,2020-03-26T00:00:00Z,0
Warren,2020-03-26T00:00:00Z,0
Washington,2020-03-26T00:00:00Z,0
Wayne,2020-03-26T00:00:00Z,0
Westchester,2020-03-26T00:00:00Z,1
Wyoming,2020-03-26T00:00:00Z,1
Yates,2020-03-26T00:00:00Z,0
Out of NY,2020-03-26T00:00:00Z,0
Unassigned,2020-03-26T00:00:00Z,45
New York State,2020-03-27T00:00:00Z,1211
Albany,2020-03-27T00:00:00Z,0
Allegany,2020-03-27T00:00:00Z,0
Bronx,2020-03-27T00:00:00Z,0
Broome,2020-03-27T00:00:00Z,2
Cattaraugus,2020-03-27T00:00:00Z,0
Cayuga,2020-03-27T00:00:00Z,0
Chautauqua,2020-03-27T00:00:00Z,0
Chemung,2020-03-27T00:00:00Z,0
Chenango,2020-03-27T00:00:00Z,0
Clinton,2020-03-27T00:00:00Z,0
Columbia,2020-03-27T00:00:00Z,0
Cortland,2020-03-27T00:00:00Z,0
Delaware,2020-03-27T00:00:00Z,0
Dutchess,2020-03-27T00:00:00Z,1
Erie,2020-03-27T00:00:00Z,5
Essex,2020-03-27T00:00:00Z,0
Franklin,2020-03-27T00:00:00Z,0
Fulton,2020-03-27T00:00:00Z,0
Genesee,2020-03-27T00:00:00Z,0
Greene,2020-03-27T00:00:00Z,0
Hamilton,2020-03-27T00:00:00Z,0
Herkimer,2020-03-27T00:00:00Z,0
Jefferson,2020-03-27T00:00:00Z,0
Kings,2020-03-27T00:00:00Z,0
Lewis,2020-03-27T00:00:00Z,0
Livingston,2020-03-27T00:00:00Z,0
Madison,2020-03-27T00:00:00Z,1
Monroe,2020-03-27T00:00:00Z,4
Montgomery,2020-03-27T00:00:00Z,0
Nassau,2020-03-27T00:00:00Z,19
New York,2020-03-27T00:00:00Z,1050
Niagara,2020-03-27T00:00:00Z,0
Oneida,2020-03-27T00:00:00Z,0
Onondaga,2020-03-27T00:00:00Z,1
Ontario,2020-03-27T00:00:00Z,0
Orange,2020-03-27T00:00:00Z,1
Orleans,2020-03-27T00:00:00Z,0
Oswego,2020-03-27T00:00:00Z,0
Otsego,2020-03-27T00:00:00Z,0
Putnam,2020-03-27T00:00:00Z,0
Queens,2020-03-27T00:00:00Z,0
Rensselaer,2020-03-27T00:00:00Z,0
Richmond,2020-03-27T00:00:00Z,0
Rockland,2020-03-27T00:00:00Z,7
St. Lawrence,2020-03-27T00:00:00Z,0
Saratoga,2020-03-27T00:00:00Z,0
Schenectady,2020-03-27T00:00:00Z,1
Schoharie,2020-03-27T00:00:00Z,0
Schuyler,2020-03-27T00:00:00Z,0
Seneca,2020-03-27T00:00:00Z,0
Steuben,2020-03-27T00:00:00Z,0
Suffolk,2020-03-27T00:00:00Z,30
Sullivan,2020-03-27T00:00:00Z,0
Tioga,2020-03-27T00:00:00Z,0
Tompkins,2020-03-27T00:00:00Z,0
Ulster,2020-03-27T00:00:00Z,0
Warren,2020-03-27T00:00:00Z,0
Washington,2020-03-27T00:00:00Z,0
Wayne,2020-03-27T00:00:00Z,0
Westchester,2020-03-27T00:00:00Z,1
Wyoming,2020-03-27T00:00:00Z,1
Yates,2020-03-27T00:00:00Z,0
Out of NY,2020-03-27T00:00:00Z,0
Unassigned,2020-03-27T00:00:00Z,87
New York State,2020-03-28T00:00:00Z,1588
Albany,2020-03-28T00:00:00Z,0
Allegany,2020-03-28T00:00:00Z,0
Bronx,2020-03-28T00:00:00Z,0
Broome,2020-03-28T00:00:00Z,3
Cattaraugus,2020-03-28T00:00:00Z,0
Cayuga,2020-03-28T00:00:00Z,0
Chautauqua,2020-03-28T00:00:00Z,0
Chemung,2020-03-28T00:00:00Z,0
Chenango,2020-03-28T00:00:00Z,0
Clinton,2020-03-28T00:00:00Z,0
Columbia,2020-03-28T00:00:00Z,1
Cortland,2020-03-28T00:00:00Z,0
Delaware,2020-03-28T00:00:00Z,0
Dutchess,2020-03-28T00:00:00Z,2
Erie,2020-03-28T00:00:00Z,6
Essex,2020-03-28T00:00:00Z,0
Franklin,2020-03-28T00:00:00Z,0
Fulton,2020-03-28T00:00:00Z,0
Genesee,2020-03-28T00:00:00Z,0
Greene,2020-03-28T00:00:00Z,0
Hamilton,2020-03-28T00:00:00Z,0
Herkimer,2020-03-28T00:00:00Z,1
Jefferson,2020-03-28T00:00:00Z,0
Kings,2020-03-28T00:00:00Z,0
Lewis,2020-03-28T00:00:00Z,0
Livingston,2020-03-28T00:00:00Z,0
Madison,2020-03-28T00:00:00Z,1
Monroe,2020-03-28T00:00:00Z,5
Montgomery,2020-03-28T00:00:00Z,0
Nassau,2020-03-28T00:00:00Z,27
New York,2020-03-28T00:00:00Z,1377
Niagara,2020-03-28T00:00:00Z,0
Oneida,2020-03-28T00:00:00Z,0
Onondaga,2020-03-28T00:00:00Z,1
Ontario,2020-03-28T00:00:00Z,0
Orange,2020-03-28T00:00:00Z,4
Orleans,2020-03-28T00:00:00Z,0
Oswego,2020-03-28T00:00:00Z,0
Otsego,2020-03-28T00:00:00Z,1
Putnam,2020-03-28T00:00:00Z,0
Queens,2020-03-28T00:00:00Z,0
Rensselaer,2020-03-28T00:00:00Z,0
Richmond,2020-03-28T00:00:00Z,0
Rockland,2020-03-28T00:00:00Z,8
St. Lawrence,2020-03-28T00:00:00Z,0
Saratoga,2020-03-28T00:00:00Z,0
Schenectady,2020-03-28T00:00:00Z,1
Schoharie,2020-03-28T00:00:00Z,0
Schuyler,2020-03-28T00:00:00Z,0
Seneca,2020-03-28T00:00:00Z,0
Steuben,2020-03-28T00:00:00Z,0
Suffolk,2020-03-28T00:00:00Z,30
Sullivan,2020-03-28T00:00:00Z,0
Tioga,2020-03-28T00:00:00Z,0
Tompkins,2020-03-28T00:00:00Z,0
Ulster,2020-03-28T00:00:00Z,0
Warren,2020-03-28T00:00:00Z,0
Washington,2020-03-28T00:00:00Z,0
Wayne,2020-03-28T00:00:00Z,0
Westchester,2020-03-28T00:00:00Z,10
Wyoming,2020-03-28T00:00:00Z,1
Yates,2020-03-28T00:00:00Z,0
Out of NY,2020-03-28T00:00:00Z,0
Unassigned,2020-03-28T00:00:00Z,109
New York State,2020-03-29T00:00:00Z,2016
Albany,2020-03-29T00:00:00Z,1
Allegany,2020-03-29T00:00:00Z,0
Bronx,2020-03-29T00:00:00Z,0
Broome,2020-03-29T00:00:00Z,3
Cattaraugus,2020-03-29T00:00:00Z,0
Cayuga,2020-03-29T00:00:00Z,0
Chautauqua,2020-03-29T00:00:00Z,0
Chemung,2020-03-29T00:00:00Z,0
Chenango,2020-03-29T00:00:00Z,0
Clinton,2020-03-29T00:00:00Z,0
Columbia,2020-03-29T00:00:00Z,1
Cortland,2020-03-29T00:00:00Z,0
Delaware,2020-03-29T00:00:00Z,0
Dutchess,2020-03-29T00:00:00Z,2
Erie,2020-03-29T00:00:00Z,7
Essex,2020-03-29T00:00:00Z,0
Franklin,2020-03-29T00:00:00Z,0
Fulton,2020-03-29T00:00:00Z,0
Genesee,2020-03-29T00:00:00Z,0
Greene,2020-03-29T00:00:00Z,0
Hamilton,2020-03-29T00:00:00Z,0
Herkimer,2020-03-29T00:00:00Z,2
Jefferson,2020-03-29T00:00:00Z,0
Kings,2020-03-29T00:00:00Z,0
Lewis,2020-03-29T00:00:00Z,0
Livingston,2020-03-29T00:00:00Z,0
Madison,2020-03-29T00:00:00Z,1
Monroe,2020-03-29T00:00:00Z,5
Montgomery,2020-03-29T00:00:00Z,0
Nassau,2020-03-29T00:00:00Z,39
New York,2020-03-29T00:00:00Z,1729
Niagara,2020-03-29T00:00:00Z,0
Oneida,2020-03-29T00:00:00Z,0
Onondaga,2020-03-29T00:00:00Z,1
Ontario,2020-03-29T00:00:00Z,0
Orange,2020-03-29T00:00:00Z,5
Orleans,2020-03-29T00:00:00Z,0
Oswego,2020-03-29T00:00:00Z,0
Otsego,2020-03-29T00:00:00Z,1
Putnam,2020-03-29T00:00:00Z,0
Queens,2020-03-29T00:00:00Z,0
Rensselaer,2020-03-29T00:00:00Z,0
Richmond,2020-03-29T00:00:00Z,0
Rockland,2020-03-29T00:00:00Z,8
St. Lawrence,2020-03-29T00:00:00Z,0
Saratoga,2020-03-29T00:00:00Z,0
Schenectady,2020-03-29T00:00:00Z,1
Schoharie,2020-03-29T00:00:00Z,0
Schuyler,2020-03-29T00:00:00Z,0
Seneca,2020-03-29T00:00:00Z,0
Steuben,2020-03-29T00:00:00Z,0
Suffolk,2020-03-29T00:00:00Z,40
Sullivan,2020-03-29T00:00:00Z,0
Tioga,2020-03-29T00:00:00Z,0
Tompkins,2020-03-29T00:00:00Z,0
Ulster,2020-03-29T00:00:00Z,0
Warren,2020-03-29T00:00:00Z,0
Washington,2020-03-29T00:00:00Z,0
Wayne,2020-03-29T00:00:00Z,0
Westchester,2020-03-29T00:00:00Z,10
Wyoming,2020-03-29T00:00:00Z,1
Yates,2020-03-29T00:00:00Z,0
Out of NY,2020-03-29T00:00:00Z,0
Unassigned,2020-03-29T00:00:00Z,159
New York State,2020-03-30T00:00:00Z,2556
Albany,2020-03-30T00:00:00Z,1
Allegany,2020-03-30T00:00:00Z,0
Bronx,2020-03-30T00:00:00Z,0
Broome,2020-03-30T00:00:00Z,3
Cattaraugus,2020-03-30T00:00:00Z,0
Cayuga,2020-03-30T00:00:00Z,0
Chautauqua,2020-03-30T00:00:00Z,0
Chemung,2020-03-30T00:00:00Z,0
Chenango,2020-03-30T00:00:00Z,0
Clinton,2020-03-30T00:00:00Z,0
Columbia,2020-03-30T00:00:00Z,1
Cortland,2020-03-30T00:00:00Z,0
Delaware,2020-03-30T00:00:00Z,0
Dutchess,2020-03-30T00:00:00Z,2
Erie,2020-03-30T00:00:00Z,7
Essex,2020-03-30T00:00:00Z,0
Franklin,2020-03-30T00:00:00Z,0
Fulton,2020-03-30T00:00:00Z,0
Genesee,2020-03-30T00:00:00Z,0
Greene,2020-03-30T00:00:00Z,0
Hamilton,2020-03-30T00:00:00Z,0
Herkimer,2020-03-30T00:00:00Z,2
Jefferson,2020-03-30T00:00:00Z,0
Kings,2020-03-30T00:00:00Z,0
Lewis,2020-03-30T00:00:00Z,0
Livingston,2020-03-30T00:00:00Z,0
Madison,2020-03-30T00:00:00Z,1
Monroe,2020-03-30T00:00:00Z,6
Montgomery,2020-03-30T00:00:00Z,0
Nassau,2020-03-30T00:00:00Z,39
New York,2020-03-30T00:00:00Z,2128
Niagara,2020-03-30T00:00:00Z,0
Oneida,2020-03-30T00:00:00Z,0
Onondaga,2020-03-30T00:00:00Z,1
Ontario,2020-03-30T00:00:00Z,0
Orange,2020-03-30T00:00:00Z,5
Orleans,2020-03-30T00:00:00Z,0
Oswego,2020-03-30T00:00:00Z,0
Otsego,2020-03-30T00:00:00Z,1
Putnam,2020-03-30T00:00:00Z,0
Queens,2020-03-30T00:00:00Z,0
Rensselaer,2020-03-30T00:00:00Z,0
Richmond,2020-03-30T00:00:00Z,0
Rockland,2020-03-30T00:00:00Z,8
St. Lawrence,2020-03-30T00:00:00Z,0
Saratoga,2020-03-30T00:00:00Z,1
Schenectady,2020-03-30T00:00:00Z,1
Schoharie,2020-03-30T00:00:00Z,0
Schuyler,2020-03-30T00:00:00Z,0
Seneca,2020-03-30T00:00:00Z,0
Steuben,2020-03-30T00:00:00Z,0
Suffolk,2020-03-30T00:00:00Z,40
Sullivan,2020-03-30T00:00:00Z,0
Tioga,2020-03-30T00:00:00Z,0
Tompkins,2020-03-30T00:00:00Z,0
Ulster,2020-03-30T00:00:00Z,0
Warren,2020-03-30T00:00:00Z,0
Washington,2020-03-30T00:00:00Z,0
Wayne,2020-03-30T00:00:00Z,0
Westchester,2020-03-30T00:00:00Z,10
Wyoming,2020-03-30T00:00:00Z,1
Yates,2020-03-30T00:00:00Z,0
Out of NY,2020-03-30T00:00:00Z,0
Unassigned,2020-03-30T00:00:00Z,298
New York State,2020-03-31T00:00:00Z,3207
Albany,2020-03-31T00:00:00Z,1
Allegany,2020-03-31T00:00:00Z,1
Bronx,2020-03-31T00:00:00Z,0
Broome,2020-03-31T00:00:00Z,3
Cattaraugus,2020-03-31T00:00:00Z,0
Cayuga,2020-03-31T00:00:00Z,0
Chautauqua,2020-03-31T00:00:00Z,0
Chemung,2020-03-31T00:00:00Z,0
Chenango,2020-03-31T00:00:00Z,0
Clinton,2020-03-31T00:00:00Z,0
Columbia,2020-03-31T00:00:00Z,1
Cortland,2020-03-31T00:00:00Z,0
Delaware,2020-03-31T00:00:00Z,0
Dutchess,2020-03-31T00:00:00Z,3
Erie,2020-03-31T00:00:00Z,8
Essex,2020-03-31T00:00:00Z,0
Franklin,2020-03-31T00:00:00Z,0
Fulton,2020-03-31T00:00:00Z,0
Genesee,2020-03-31T00:00:00Z,1
Greene,2020-03-31T00:00:00Z,0
Hamilton,2020-03-31T00:00:00Z,0
Herkimer,2020-03-31T00:00:00Z,2
Jefferson,2020-03-31T00:00:00Z,0
Kings,2020-03-31T00:00:00Z,0
Lewis,2020-03-31T00:00:00Z,0
Livingston,2020-03-31T00:00:00Z,0
Madison,2020-03-31T00:00:00Z,1
Monroe,2020-03-31T00:00:00Z,8
Montgomery,2020-03-31T00:00:00Z,0
Nassau,2020-03-31T00:00:00Z,48
New York,2020-03-31T00:00:00Z,2589
Niagara,2020-03-31T00:00:00Z,0
Oneida,2020-03-31T00:00:00Z,0
Onondaga,2020-03-31T00:00:00Z,1
Ontario,2020-03-31T00:00:00Z,0
Orange,2020-03-31T00:00:00Z,5
Orleans,2020-03-31T00:00:00Z,0
Oswego,2020-03-31T00:00:00Z,0
Otsego,2020-03-31T00:00:00Z,1
Putnam,2020-03-31T00:00:00Z,0
Queens,2020-03-31T00:00:00Z,0
Rensselaer,2020-03-31T00:00:00Z,0
Richmond,2020-03-31T00:00:00Z,0
Rockland,2020-03-31T00:00:00Z,8
St. Lawrence,2020-03-31T00:00:00Z,0
Saratoga,2020-03-31T00:00:00Z,1
Schenectady,2020-03-31T00:00:00Z,1
Schoharie,2020-03-31T00:00:00Z,0
Schuyler,2020-03-31T00:00:00Z,0
Seneca,2020-03-31T00:00:00Z,0
Steuben,2020-03-31T00:00:00Z,0
Suffolk,2020-03-31T00:00:00Z,44
Sullivan,2020-03-31T00:00:00Z,1
Tioga,2020-03-31T00:00:00Z,0
Tompkins,2020-03-31T00:00:00Z,0
Ulster,2020-03-31T00:00:00Z,0
Warren,2020-03-31T00:00:00Z,0
Washington,2020-03-31T00:00:00Z,0
Wayne,2020-03-31T00:00:00Z,0
Westchester,2020-03-31T00:00:00Z,10
Wyoming,2020-03-31T00:00:00Z,1
Yates,2020-03-31T00:00:00Z,0
Out of NY,2020-03-31T00:00:00Z,0
Unassigned,2020-03-31T00:00:00Z,468
New York State,2020-04-01T00:00:00Z,3917
Albany,2020-04-01T00:00:00Z,1
Allegany,2020-04-01T00:00:00Z,1
Bronx,2020-04-01T00:00:00Z,0
Broome,2020-04-01T00:00:00Z,3
Cattaraugus,2020-04-01T00:00:00Z,0
Cayuga,2020-04-01T00:00:00Z,0
Chautauqua,2020-04-01T00:00:00Z,1
Chemung,2020-04-01T00:00:00Z,0
Chenango,2020-04-01T00:00:00Z,0
Clinton,2020-04-01T00:00:00Z,0
Columbia,2020-04-01T00:00:00Z,1
Cortland,2020-04-01T00:00:00Z,0
Delaware,2020-04-01T00:00:00Z,0
Dutchess,2020-04-01T00:00:00Z,4
Erie,2020-04-01T00:00:00Z,11
Essex,2020-04-01T00:00:00Z,0
Franklin,2020-04-01T00:00:00Z,0
Fulton,2020-04-01T00:00:00Z,0
Genesee,2020-04-01T00:00:00Z,1
Greene,2020-04-01T00:00:00Z,0
Hamilton,2020-04-01T00:00:00Z,0
Herkimer,2020-04-01T00:00:00Z,2
Jefferson,2020-04-01T00:00:00Z,0
Kings,2020-04-01T00:00:00Z,0
Lewis,2020-04-01T00:00:00Z,0
Livingston,2020-04-01T00:00:00Z,0
Madison,2020-04-01T00:00:00Z,2
Monroe,2020-04-01T00:00:00Z,9
Montgomery,2020-04-01T00:00:00Z,0
Nassau,2020-04-01T00:00:00Z,76
New York,2020-04-01T00:00:00Z,3115
Niagara,2020-04-01T00:00:00Z,0
Oneida,2020-04-01T00:00:00Z,1
Onondaga,2020-04-01T00:00:00Z,1
Ontario,2020-04-01T00:00:00Z,0
Orange,2020-04-01T00:00:00Z,19
Orleans,2020-04-01T00:00:00Z,0
Oswego,2020-04-01T00:00:00Z,0
Otsego,2020-04-01T00:00:00Z,1
Putnam,2020-04-01T00:00:00Z,0
Queens,2020-04-01T00:00:00Z,0
Rensselaer,2020-04-01T00:00:00Z,0
Richmond,2020-04-01T00:00:00Z,0
Rockland,2020-04-01T00:00:00Z,18
St. Lawrence,2020-04-01T00:00:00Z,0
Saratoga,2020-04-01T00:00:00Z,1
Schenectady,2020-04-01T00:00:00Z,1
Schoharie,2020-04-01T00:00:00Z,0
Schuyler,2020-04-01T00:00:00Z,0
Seneca,2020-04-01T00:00:00Z,0
Steuben,2020-04-01T00:00:00Z,0
Suffolk,2020-04-01T00:00:00Z,53
Sullivan,2020-04-01T00:00:00Z,1
Tioga,2020-04-01T00:00:00Z,0
Tompkins,2020-04-01T00:00:00Z,0
Ulster,2020-04-01T00:00:00Z,3
Warren,2020-04-01T00:00:00Z,0
Washington,2020-04-01T00:00:00Z,0
Wayne,2020-04-01T00:00:00Z,0
Westchester,2020-04-01T00:00:00Z,25
Wyoming,2020-04-01T00:00:00Z,1
Yates,2020-04-01T00:00:00Z,0
Out of NY,2020-04-01T00:00:00Z,0
Unassigned,2020-04-01T00:00:00Z,565
New York State,2020-04-02T00:00:00Z,4730
Albany,2020-04-02T00:00:00Z,2
Allegany,2020-04-02T00:00:00Z,1
Bronx,2020-04-02T00:00:00Z,0
Broome,2020-04-02T00:00:00Z,4
Cattaraugus,2020-04-02T00:00:00Z,0
Cayuga,2020-04-02T00:00:00Z,0
